,Synsets,Domain,nrhypos,nrdirhypers,nrpartrels,depthfromtopsynset,glosslength,minwordlength,nroflemmas,polyscore_max,ngrams_last_mean,nrpartrels_normalised,depthfromtopsynset_normalised,glosslength_normalised,vote
0,Synset('adjustable_wrench.n.01'),tool,7,1,0,10,36,17,2,1,-18.85440188,0.0,1.0129032258064516,0.5631725787166202,nb
1,Synset('allen_wrench.n.01'),tool,0,1,0,10,25,12,1,1,-18.3891264,0.0,1.0129032258064516,0.3910920685532084,nb
2,Synset('alligator_wrench.n.01'),tool,0,1,0,10,97,16,1,1,-22.35469017,0.0,1.0129032258064516,1.5174372259864488,nb
3,Synset('awl.n.01'),tool,2,1,2,9,63,3,1,1,-14.80999674,15.7,0.9116129032258066,0.9855520127540852,b
4,Synset('backsaw.n.01'),tool,0,1,0,11,71,7,2,1,-18.3274757,0.0,1.1141935483870968,1.110701474691112,nb
5,Synset('ball-peen_hammer.n.01'),tool,0,1,0,10,63,16,1,1,-18.48889427,0.0,1.0129032258064516,0.9855520127540852,nb
6,Synset('beading_plane.n.01'),tool,0,1,0,10,62,13,1,1,-23.74098453,0.0,1.0129032258064516,0.969908330011957,nb
7,Synset('bevel.n.02'),tool,0,1,0,9,106,5,2,3,-14.97634131,0.0,0.9116129032258066,1.658230370665604,b
8,Synset('bill.n.08'),tool,0,1,0,10,38,4,2,13,-10.98524804,0.0,1.0129032258064516,0.5944599442008769,nb
9,Synset('block_plane.n.01'),tool,0,1,0,10,40,11,1,1,-18.27715276,0.0,1.0129032258064516,0.6257473096851335,nb
10,Synset('blunt_file.n.01'),tool,0,1,0,10,26,10,1,1,-23.04783735,0.0,1.0129032258064516,0.4067357512953368,nb
11,Synset('bodkin.n.04'),tool,0,1,0,9,49,6,2,4,-16.58006996,0.0,0.9116129032258066,0.7665404543642885,nb
12,Synset('box_wrench.n.01'),tool,0,1,1,10,72,10,2,1,-20.66606788,7.85,1.0129032258064516,1.1263451574332404,nb
13,Synset('brace_wrench.n.01'),tool,0,1,0,10,81,12,1,1,-23.02585093,0.0,1.0129032258064516,1.2671383021123954,nb
14,Synset('bradawl.n.01'),tool,0,1,0,10,55,7,2,2,-17.52110424,0.0,1.0129032258064516,0.8604025508170586,nb
15,Synset('brick_trowel.n.01'),tool,0,1,0,10,24,12,2,1,-19.41875535,0.0,1.0129032258064516,0.3754483858110801,nb
16,Synset('bricklayer's_hammer.n.01'),tool,0,1,0,10,30,19,1,1,-22.99965765,0.0,1.0129032258064516,0.4693104822638501,nb
17,Synset('bucksaw.n.01'),tool,0,1,0,10,109,7,1,1,-18.90531306,0.0,1.0129032258064516,1.7051614188919888,nb
18,Synset('bulldog_wrench.n.01'),tool,0,1,0,10,53,14,1,1,-23.02585093,0.0,1.0129032258064516,0.8291151853328019,nb
19,Synset('bullnose.n.01'),tool,0,1,0,10,62,8,2,1,-18.89701426,0.0,1.0129032258064516,0.969908330011957,nb
20,Synset('can_opener.n.01'),tool,1,1,0,10,30,10,2,1,-16.7853919,0.0,1.0129032258064516,0.4693104822638501,b
21,Synset('carpenter's_hammer.n.01'),tool,0,1,0,10,50,10,3,1,-17.92629977,0.0,1.0129032258064516,0.7821841371064169,nb
22,Synset('carpenter's_mallet.n.01'),tool,0,1,0,11,74,18,1,1,-20.25881761,0.0,1.1141935483870968,1.157632522917497,nb
23,Synset('carpenter's_square.n.01'),tool,0,1,0,10,59,18,1,1,-17.92136369,0.0,1.0129032258064516,0.922977281785572,nb
24,Synset('carriage_wrench.n.01'),tool,0,1,0,10,45,15,1,1,-23.02585093,0.0,1.0129032258064516,0.7039657233957752,nb
25,Synset('chain_tongs.n.01'),tool,1,1,1,12,144,11,1,1,-20.56293072,7.85,1.215483870967742,2.2526903148664807,nb
26,Synset('chain_wrench.n.01'),tool,0,1,0,13,28,12,1,1,-23.74098453,0.0,1.3167741935483872,0.4380231167795934,nb
27,Synset('chamfer_plane.n.01'),tool,0,1,0,10,33,13,1,1,-20.33978712,0.0,1.0129032258064516,0.5162415304902351,nb
28,Synset('church_key.n.01'),tool,0,1,0,11,74,10,1,1,-18.47829434,0.0,1.1141935483870968,1.157632522917497,nb
29,Synset('circular_plane.n.01'),tool,0,1,0,10,70,13,2,1,-19.21919598,0.0,1.0129032258064516,1.0950577919489837,nb
30,Synset('coal_shovel.n.01'),tool,0,1,0,10,32,11,1,1,-18.67208028,0.0,1.0129032258064516,0.5005978477481068,nb
31,Synset('combination_plane.n.01'),tool,0,1,0,10,70,17,1,1,-20.33978712,0.0,1.0129032258064516,1.0950577919489837,nb
32,Synset('compass_saw.n.01'),tool,0,1,0,11,59,11,1,1,-19.69793328,0.0,1.1141935483870968,0.922977281785572,nb
33,Synset('coping_saw.n.01'),tool,0,1,0,11,71,10,1,1,-17.8521066,0.0,1.1141935483870968,1.110701474691112,nb
34,Synset('crescent_wrench.n.01'),tool,0,1,0,11,110,15,1,1,-18.6472343,0.0,1.1141935483870968,1.7208051016341173,nb
35,Synset('crosscut_saw.n.01'),tool,0,1,0,11,62,10,3,1,-18.58384675,0.0,1.1141935483870968,0.969908330011957,nb
36,Synset('crown_saw.n.01'),tool,0,1,0,10,55,9,1,1,-20.13006662,0.0,1.0129032258064516,0.8604025508170586,nb
37,Synset('dado_plane.n.01'),tool,0,1,0,11,32,10,1,1,-21.54375995,0.0,1.1141935483870968,0.5005978477481068,nb
38,Synset('ditch_spade.n.01'),tool,0,1,0,11,53,11,2,1,-20.52867063,0.0,1.1141935483870968,0.8291151853328019,nb
39,Synset('dog_wrench.n.01'),tool,0,1,0,10,42,10,1,1,-22.35469017,0.0,1.0129032258064516,0.6570346751693902,nb
40,Synset('dovetail_plane.n.01'),tool,0,1,0,10,68,14,1,1,-23.02585093,0.0,1.0129032258064516,1.063770426464727,nb
41,Synset('entrenching_tool.n.01'),tool,0,1,0,10,57,15,2,1,-18.56483482,0.0,1.0129032258064516,0.8916899163013152,nb
42,Synset('file.n.04'),tool,7,1,1,9,105,4,1,9,-9.721257642,7.85,0.9116129032258066,1.6425866879234754,b
43,Synset('flat_file.n.01'),tool,0,1,0,10,29,9,1,1,-16.66771483,0.0,1.0129032258064516,0.4536667995217218,nb
44,Synset('flat_tip_screwdriver.n.01'),tool,0,1,0,10,87,20,1,1,-23.02585093,0.0,1.0129032258064516,1.3610003985651653,nb
45,Synset('float.n.05'),tool,0,1,0,9,104,5,2,16,-12.50989154,0.0,0.9116129032258066,1.6269430051813472,b
46,Synset('folding_saw.n.01'),tool,0,1,0,10,81,11,1,1,-20.56293072,0.0,1.0129032258064516,1.2671383021123954,nb
47,Synset('fore_plane.n.01'),tool,0,1,0,10,73,10,1,1,-20.18563645,0.0,1.0129032258064516,1.1419888401753686,nb
48,Synset('garden_spade.n.01'),tool,0,1,0,11,25,12,1,1,-18.4628699,0.0,1.1141935483870968,0.3910920685532084,nb
49,Synset('garden_trowel.n.01'),tool,0,1,0,10,26,13,1,1,-18.04054098,0.0,1.0129032258064516,0.4067357512953368,nb
50,Synset('gavel.n.01'),tool,0,1,0,11,53,5,1,1,-14.8318801,0.0,1.1141935483870968,0.8291151853328019,nb
51,Synset('hacksaw.n.01'),tool,0,1,0,10,40,7,3,1,-17.276416,0.0,1.0129032258064516,0.6257473096851335,nb
52,Synset('hammer.n.02'),tool,9,1,2,9,96,6,1,10,-11.8926874,15.7,0.9116129032258066,1.5017935432443204,b
53,Synset('hand_shovel.n.01'),tool,6,2,0,9,33,11,1,1,-19.78974078,0.0,0.9116129032258066,0.5162415304902351,nb
54,Synset('hand_tool.n.01'),tool,156,1,1,8,31,9,1,1,-17.13298386,7.85,0.8103225806451614,0.4849541650059785,nb
55,Synset('handsaw.n.01'),tool,8,1,0,10,41,7,3,1,-17.41209452,0.0,1.0129032258064516,0.6413909924272618,nb
56,Synset('hook_wrench.n.01'),tool,0,1,0,10,54,11,2,1,-23.04783737,0.0,1.0129032258064516,0.8447588680749303,nb
57,Synset('icepick.n.01'),tool,0,1,1,10,85,7,2,1,-17.05121818,7.85,1.0129032258064516,1.3297130330809086,b
58,Synset('jack_plane.n.01'),tool,0,1,0,10,39,10,1,1,-18.33830711,0.0,1.0129032258064516,0.6101036269430051,nb
59,Synset('jointer.n.01'),tool,0,1,0,10,84,7,4,1,-17.992817,0.0,1.0129032258064516,1.3140693503387804,nb
60,Synset('keyhole_saw.n.01'),tool,0,1,0,11,92,11,1,1,-18.94519399,0.0,1.1141935483870968,1.4392188122758072,nb
61,Synset('locking_pliers.n.01'),tool,0,1,0,10,34,14,1,1,-19.2866372,0.0,1.0129032258064516,0.5318852132323635,nb
62,Synset('lug_wrench.n.01'),tool,0,1,1,10,87,10,1,1,-18.31603455,7.85,1.0129032258064516,1.3610003985651653,nb
63,Synset('match_plane.n.01'),tool,0,1,0,10,91,11,2,1,-23.74098453,0.0,1.0129032258064516,1.4235751295336787,nb
64,Synset('maul.n.01'),tool,0,1,0,10,58,4,3,5,-14.23061682,0.0,1.0129032258064516,0.9073335990434436,nb
65,Synset('miter_box.n.01'),tool,0,1,0,9,66,9,2,1,-18.66269059,0.0,0.9116129032258066,1.0324830609804705,b
66,Synset('monkey-wrench.n.01'),tool,0,1,0,11,59,13,2,1,-17.06518107,0.0,1.1141935483870968,0.922977281785572,nb
67,Synset('nailfile.n.01'),tool,0,1,0,10,39,8,1,1,-20.6970726,0.0,1.0129032258064516,0.6101036269430051,nb
68,Synset('needlenose_pliers.n.01'),tool,0,1,0,10,46,17,1,1,-18.95349275,0.0,1.0129032258064516,0.7196094061379036,nb
69,Synset('open-end_wrench.n.01'),tool,1,1,0,10,84,13,2,1,-19.89268182,0.0,1.0129032258064516,1.3140693503387804,nb
70,Synset('openside_plane.n.01'),tool,1,1,0,10,43,12,2,1,-20.10339839,0.0,1.0129032258064516,0.6726783579115185,nb
71,Synset('palette_knife.n.01'),tool,0,1,0,10,75,13,1,1,-16.63930855,0.0,1.0129032258064516,1.173276205659625,nb
72,Synset('pestle.n.03'),tool,0,1,0,9,70,6,1,4,-14.67423048,0.0,0.9116129032258066,1.0950577919489837,b
73,Synset('phillips_screwdriver.n.01'),tool,0,1,0,10,42,20,1,1,-18.17646412,0.0,1.0129032258064516,0.6570346751693902,nb
74,Synset('pick.n.06'),tool,2,1,0,9,58,4,1,21,-10.43879762,0.0,0.9116129032258066,0.9073335990434436,nb
75,Synset('pin_wrench.n.01'),tool,0,1,0,10,85,10,1,1,-21.94922508,0.0,1.0129032258064516,1.3297130330809086,nb
76,Synset('pincer.n.01'),tool,1,1,0,9,67,6,4,2,-16.47169973,0.0,0.9116129032258066,1.0481267437225987,b
77,Synset('pipe_wrench.n.01'),tool,3,1,0,11,107,11,2,1,-18.57050052,0.0,1.1141935483870968,1.673874053407732,nb
78,Synset('pitchfork.n.01'),tool,0,1,1,9,85,9,1,2,-14.93895969,7.85,0.9116129032258066,1.3297130330809086,b
79,Synset('pitsaw.n.01'),tool,0,1,0,11,118,6,1,1,-21.05374751,0.0,1.1141935483870968,1.845954563571144,nb
80,Synset('plane.n.05'),tool,17,2,0,9,78,5,3,9,-11.2985753,0.0,0.9116129032258066,1.2202072538860105,b
81,Synset('plastering_trowel.n.01'),tool,0,1,0,10,42,17,1,1,-20.7452523,0.0,1.0129032258064516,0.6570346751693902,nb
82,Synset('plexor.n.01'),tool,0,1,0,10,113,6,3,1,-20.08188693,0.0,1.0129032258064516,1.7677361498605022,nb
83,Synset('pliers.n.01'),tool,5,2,1,9,69,6,3,2,-15.26240484,7.85,0.9116129032258066,1.0794141092068552,b
84,Synset('plunger.n.03'),tool,0,1,0,9,98,7,2,4,-14.8706301,0.0,0.9116129032258066,1.533080908728577,b
85,Synset('pointing_trowel.n.01'),tool,0,1,0,10,69,15,1,1,-19.75200048,0.0,1.0129032258064516,1.0794141092068552,nb
86,Synset('posthole_digger.n.01'),tool,0,1,0,10,31,15,2,1,-19.14555467,0.0,1.0129032258064516,0.4849541650059785,nb
87,Synset('pruner.n.02'),tool,0,1,0,12,108,6,3,2,-18.08878688,0.0,1.215483870967742,1.6895177361498606,nb
88,Synset('pruning_saw.n.01'),tool,1,1,0,11,32,11,1,1,-18.84314475,0.0,1.1141935483870968,0.5005978477481068,nb
89,Synset('pump-type_pliers.n.01'),tool,0,1,0,10,16,16,1,1,-23.02585093,0.0,1.0129032258064516,0.2502989238740534,nb
90,Synset('rasp.n.02'),tool,0,1,0,10,44,4,2,4,-15.43543427,0.0,1.0129032258064516,0.6883220406536469,nb
91,Synset('rat-tail_file.n.01'),tool,0,1,0,10,47,13,1,1,-18.88001196,0.0,1.0129032258064516,0.7352530888800318,nb
92,Synset('rib_joint_pliers.n.01'),tool,0,1,0,10,16,16,1,1,-23.02585093,0.0,1.0129032258064516,0.2502989238740534,nb
93,Synset('ripsaw.n.01'),tool,0,1,0,11,48,6,2,1,-19.20980226,0.0,1.1141935483870968,0.7508967716221602,nb
94,Synset('roach_clip.n.01'),tool,0,1,0,10,56,10,2,1,-20.46383977,0.0,1.0129032258064516,0.8760462335591869,nb
95,Synset('round_file.n.01'),tool,0,1,0,10,70,10,1,1,-17.97266358,0.0,1.0129032258064516,1.0950577919489837,nb
96,Synset('router_plane.n.01'),tool,0,1,0,10,89,12,1,1,-20.90777122,0.0,1.0129032258064516,1.392287764049422,nb
97,Synset('s_wrench.n.01'),tool,0,1,0,11,32,8,1,1,-22.64237227,0.0,1.1141935483870968,0.5005978477481068,nb
98,Synset('saw.n.02'),tool,16,1,2,9,44,3,1,28,-8.341297774,15.7,0.9116129032258066,0.6883220406536469,b
99,Synset('scauper.n.01'),tool,0,1,0,10,67,7,2,1,-21.12785551,0.0,1.0129032258064516,1.0481267437225987,nb
100,Synset('scoop.n.05'),tool,0,1,2,10,43,5,2,8,-14.03568757,15.7,1.0129032258064516,0.6726783579115185,nb
101,Synset('screw_key.n.01'),tool,0,1,0,10,28,9,1,1,-20.37368873,0.0,1.0129032258064516,0.4380231167795934,nb
102,Synset('screw_wrench.n.01'),tool,0,1,0,11,74,12,1,1,-20.7452523,0.0,1.1141935483870968,1.157632522917497,nb
103,Synset('screwdriver.n.01'),tool,3,1,0,9,76,11,1,2,-14.51529756,0.0,0.9116129032258066,1.1889198884017538,b
104,Synset('scriber.n.01'),tool,0,1,0,10,55,6,3,5,-14.31715671,0.0,1.0129032258064516,0.8604025508170586,nb
105,Synset('scrub_plane.n.01'),tool,0,1,0,10,56,11,1,1,-20.90777122,0.0,1.0129032258064516,0.8760462335591869,nb
106,Synset('set_square.n.01'),tool,0,1,0,11,44,10,1,1,-17.13704075,0.0,1.1141935483870968,0.6883220406536469,nb
107,Synset('shovel.n.01'),tool,9,1,0,9,92,6,1,5,-12.95155043,0.0,0.9116129032258066,1.4392188122758072,b
108,Synset('slice.n.06'),tool,0,1,0,10,36,5,1,10,-12.05224278,0.0,1.0129032258064516,0.5631725787166202,nb
109,Synset('slick.n.04'),tool,0,1,0,10,37,5,1,10,-13.19298392,0.0,1.0129032258064516,0.5788162614587485,nb
110,Synset('slip-joint_pliers.n.01'),tool,0,1,0,10,92,17,1,1,-19.85799629,0.0,1.0129032258064516,1.4392188122758072,nb
111,Synset('smooth_plane.n.01'),tool,0,1,0,10,29,12,2,1,-17.96954341,0.0,1.0129032258064516,0.4536667995217218,nb
112,Synset('socket_wrench.n.01'),tool,0,1,1,10,74,13,1,1,-17.86886674,7.85,1.0129032258064516,1.157632522917497,nb
113,Synset('soldering_iron.n.01'),tool,0,1,0,9,62,14,1,1,-16.3120573,0.0,0.9116129032258066,0.969908330011957,b
114,Synset('sparkplug_wrench.n.01'),tool,0,1,0,10,103,16,1,1,-23.02585093,0.0,1.0129032258064516,1.6112993224392187,nb
115,Synset('spiral_ratchet_screwdriver.n.01'),tool,0,1,1,10,158,19,2,1,-21.53829058,7.85,1.0129032258064516,2.471701873256277,nb
116,Synset('spokeshave.n.01'),tool,0,1,0,10,142,10,1,1,-17.8235079,0.0,1.0129032258064516,2.221402949382224,nb
117,Synset('spud.n.02'),tool,0,1,0,10,51,4,2,4,-17.00134166,0.0,1.0129032258064516,0.7978278198485452,nb
118,Synset('square.n.08'),tool,4,1,0,9,99,6,1,25,-9.914785383,0.0,0.9116129032258066,1.5487245914707055,b
119,Synset('stillson_wrench.n.01'),tool,0,1,0,12,101,15,1,1,-20.21462403,0.0,1.215483870967742,1.5800119569549622,nb
120,Synset('straightedge.n.01'),tool,0,1,0,9,137,12,1,1,-15.96306948,0.0,0.9116129032258066,2.1431845356715824,b
121,Synset('t-square.n.01'),tool,0,2,0,9,49,8,1,1,-16.61615102,0.0,0.9116129032258066,0.7665404543642885,nb
122,Synset('tack_hammer.n.01'),tool,0,1,0,10,42,11,1,1,-18.55920102,0.0,1.0129032258064516,0.6570346751693902,nb
123,Synset('tap_wrench.n.01'),tool,0,1,0,10,61,10,1,1,-19.39717907,0.0,1.0129032258064516,0.9542646472698286,nb
124,Synset('taper_file.n.01'),tool,0,1,0,10,28,10,1,1,-21.94922508,0.0,1.0129032258064516,0.4380231167795934,nb
125,Synset('tire_iron.n.01'),tool,0,2,0,9,103,9,2,1,-17.2166883,0.0,0.9116129032258066,1.6112993224392187,b
126,Synset('toothpick.n.01'),tool,0,2,0,8,93,9,1,1,-14.60068507,0.0,0.8103225806451614,1.4548624950179354,b
127,Synset('torque_wrench.n.01'),tool,0,1,0,10,75,13,1,1,-17.18562765,0.0,1.0129032258064516,1.173276205659625,nb
128,Synset('trowel.n.01'),tool,5,1,0,9,113,6,1,2,-14.48426612,0.0,0.9116129032258066,1.7677361498605022,b
129,Synset('try_square.n.01'),tool,1,1,0,10,75,10,1,1,-18.39865032,0.0,1.0129032258064516,1.173276205659625,nb
130,Synset('two-handed_saw.n.01'),tool,1,1,0,10,63,7,4,3,-18.83213946,0.0,1.0129032258064516,0.9855520127540852,nb
131,Synset('weeder.n.02'),tool,0,1,0,9,30,6,2,2,-17.99403492,0.0,0.9116129032258066,0.4693104822638501,b
132,Synset('wrench.n.03'),tool,25,1,1,9,55,6,2,7,-14.00806427,7.85,0.9116129032258066,0.8604025508170586,b
133,Synset('acerola.n.02'),fruit,0,1,1,8,88,7,4,3,-20.15184551,1.3401360544217686,1.0012706480304956,1.39558847206569,nb
134,Synset('ackee.n.01'),fruit,0,1,1,7,95,4,2,2,-17.58801157,1.3401360544217686,0.8761118170266836,1.5066011914345516,b
135,Synset('amarelle.n.02'),fruit,0,1,1,9,61,8,1,2,-23.69280483,1.3401360544217686,1.1264294790343077,0.9673965545000806,nb
136,Synset('anchovy_pear.n.02'),fruit,0,1,1,7,53,10,2,2,-22.48822157,1.3401360544217686,0.8761118170266836,0.8405248752213814,b
137,Synset('anjou.n.02'),fruit,0,1,0,8,39,5,1,2,-19.63236184,0.0,1.0012706480304956,0.618499436483658,nb
138,Synset('apple.n.01'),fruit,26,2,1,7,76,5,1,2,-11.4142441,1.3401360544217686,0.8761118170266836,1.2052809531476414,b
139,Synset('apricot.n.02'),fruit,0,1,1,7,59,7,1,3,-14.25174964,1.3401360544217686,0.8761118170266836,0.9356786346804058,b
140,Synset('avocado.n.01'),fruit,0,1,1,7,110,7,4,3,-15.73468522,1.3401360544217686,0.8761118170266836,1.7444855900821123,b
141,Synset('baldwin.n.03'),fruit,0,1,0,9,56,7,1,3,-12.26527387,0.0,1.1264294790343077,0.8881017549508936,nb
142,Synset('bartlett.n.03'),fruit,0,1,0,8,17,8,2,3,-20.12459798,0.0,1.0012706480304956,0.2696023184672355,nb
143,Synset('beach_plum.n.02'),fruit,0,1,1,8,56,10,1,2,-19.01359669,1.3401360544217686,1.0012706480304956,0.8881017549508936,nb
144,Synset('bilberry.n.03'),fruit,0,1,1,8,50,8,3,3,-17.35538212,1.3401360544217686,1.0012706480304956,0.7929479954918693,nb
145,Synset('bing_cherry.n.01'),fruit,0,1,0,9,33,11,1,1,-21.34308924,0.0,1.1264294790343077,0.5233456770246337,nb
146,Synset('bitter_orange.n.02'),fruit,0,1,1,9,49,11,3,2,-17.74868699,1.3401360544217686,1.1264294790343077,0.7770890355820319,nb
147,Synset('black_currant.n.02'),fruit,0,1,1,9,44,13,1,2,-16.77684889,1.3401360544217686,1.1264294790343077,0.697794236032845,nb
148,Synset('blackheart.n.02'),fruit,0,1,0,10,44,10,2,2,-19.90968477,0.0,1.2515883100381195,0.697794236032845,nb
149,Synset('bosc.n.01'),fruit,0,1,0,8,20,4,1,1,-19.78078186,0.0,1.0012706480304956,0.3171791981967477,nb
150,Synset('boysenberry.n.02'),fruit,0,1,1,8,74,11,1,2,-18.31752641,1.3401360544217686,1.0012706480304956,1.1735630333279663,nb
151,Synset('bramley's_seedling.n.01'),fruit,0,1,0,9,24,18,1,1,-19.22689669,0.0,1.1264294790343077,0.3806150378360972,nb
152,Synset('breadfruit.n.02'),fruit,0,1,1,7,157,10,1,2,-15.41336131,1.3401360544217686,0.8761118170266836,2.4898567058444696,b
153,Synset('canistel.n.02'),fruit,0,1,1,7,64,8,2,2,-20.95196484,1.3401360544217686,0.8761118170266836,1.0149734342295926,b
154,Synset('cantaloup.n.02'),fruit,0,1,1,9,79,9,2,2,-16.21661558,1.3401360544217686,1.1264294790343077,1.2528578328771536,nb
155,Synset('capulin.n.02'),fruit,0,1,1,8,20,7,2,2,-21.44151305,1.3401360544217686,1.0012706480304956,0.3171791981967477,nb
156,Synset('carambola.n.02'),fruit,0,1,1,7,110,9,2,2,-17.84375568,1.3401360544217686,0.8761118170266836,1.7444855900821123,b
157,Synset('casaba.n.01'),fruit,0,1,0,10,45,6,2,1,-19.79990058,0.0,1.2515883100381195,0.7136531959426824,nb
158,Synset('catawba.n.02'),fruit,0,1,0,10,46,7,1,3,-15.13408587,0.0,1.2515883100381195,0.7295121558525197,nb
159,Synset('ceriman.n.02'),fruit,0,1,1,7,77,7,2,2,-20.18125936,1.3401360544217686,0.8761118170266836,1.2211399130574787,b
160,Synset('cherry.n.03'),fruit,8,2,1,7,36,6,1,5,-12.59447097,1.3401360544217686,0.8761118170266836,0.5709225567541459,b
161,Synset('citrus.n.01'),fruit,19,1,2,7,98,6,3,2,-14.52089699,2.6802721088435373,0.8761118170266836,1.5541780711640638,nb
162,Synset('clementine.n.02'),fruit,0,1,0,9,62,10,1,2,-18.3037331,0.0,1.1264294790343077,0.983255514409918,nb
163,Synset('cling.n.01'),fruit,0,1,0,7,64,5,2,4,-13.15141862,0.0,0.8761118170266836,1.0149734342295926,nb
164,Synset('concord_grape.n.01'),fruit,0,1,0,10,70,13,1,1,-18.58192926,0.0,1.2515883100381195,1.110127193688617,nb
165,Synset('cooking_apple.n.01'),fruit,4,1,0,8,62,13,1,1,-19.03145429,0.0,1.0012706480304956,0.983255514409918,nb
166,Synset('cortland.n.01'),fruit,0,1,0,9,27,8,1,1,-15.7015509,0.0,1.1264294790343077,0.4281919175656094,nb
167,Synset('cox's_orange_pippin.n.01'),fruit,0,1,0,10,39,19,1,1,-18.37432775,0.0,1.2515883100381195,0.618499436483658,nb
168,Synset('crab_apple.n.03'),fruit,0,1,1,8,41,9,2,3,-17.08894556,1.3401360544217686,1.0012706480304956,0.6502173563033328,nb
169,Synset('currant.n.03'),fruit,0,1,0,9,93,7,1,3,-14.36654988,0.0,1.1264294790343077,1.474883271614877,nb
170,Synset('damson.n.01'),fruit,0,1,1,8,35,6,2,3,-17.33981582,1.3401360544217686,1.0012706480304956,0.5550635968443085,nb
171,Synset('date.n.08'),fruit,0,1,1,7,65,4,1,13,-9.465043549,1.3401360544217686,0.8761118170266836,1.0308323941394302,b
