,Synsets,Domain,nrhypos,nrdirhypers,nrpartrels,depthfromtopsynset,glosslength,minwordlength,nroflemmas,polyscore_max,ngrams_last_mean,nrpartrels_normalised,depthfromtopsynset_normalised,glosslength_normalised,vote
172,Synset('delicious.n.01'),fruit,2,1,0,9,30,9,1,3,-14.59060663,0.0,1.1264294790343077,0.4757687972951215,nb
173,Synset('dewberry.n.02'),fruit,0,1,2,8,67,8,1,2,-17.24391547,2.6802721088435373,1.0012706480304956,1.0625503139591048,nb
174,Synset('dried_fruit.n.01'),fruit,6,1,0,7,25,11,1,1,-15.21127001,0.0,0.8761118170266836,0.3964739977459346,nb
175,Synset('durian.n.02'),fruit,0,1,1,7,122,6,1,2,-16.17148683,1.3401360544217686,0.8761118170266836,1.934793109000161,b
176,Synset('eating_apple.n.01'),fruit,19,1,0,8,54,12,2,1,-18.59932099,0.0,1.0012706480304956,0.8563838351312189,nb
177,Synset('edible_fruit.n.01'),fruit,196,2,1,6,74,12,1,1,-17.08169057,1.3401360544217686,0.7509529860228716,1.1735630333279663,nb
178,Synset('emperor.n.02'),fruit,0,1,0,9,29,7,1,4,-11.19968283,0.0,1.1264294790343077,0.4599098373852842,nb
179,Synset('empire.n.05'),fruit,0,1,0,9,94,6,1,5,-10.56605705,0.0,1.1264294790343077,1.4907422315247143,nb
180,Synset('feijoa.n.02'),fruit,0,1,1,7,93,6,2,2,-19.50519771,1.3401360544217686,0.8761118170266836,1.474883271614877,b
181,Synset('fig.n.04'),fruit,0,1,1,7,93,3,1,4,-11.72639269,1.3401360544217686,0.8761118170266836,1.474883271614877,b
182,Synset('flame_tokay.n.01'),fruit,0,1,0,10,24,11,1,1,-23.02585093,0.0,1.2515883100381195,0.3806150378360972,nb
183,Synset('fox_grape.n.02'),fruit,2,1,1,9,133,9,1,2,-19.0965936,1.3401360544217686,1.1264294790343077,2.109241668008372,nb
184,Synset('freestone.n.01'),fruit,0,1,0,7,63,9,1,1,-15.39675721,0.0,0.8761118170266836,0.9991144743197552,nb
185,Synset('genip.n.02'),fruit,0,1,1,7,107,5,2,2,-20.37242935,1.3401360544217686,0.8761118170266836,1.6969087103526004,b
186,Synset('genipap.n.01'),fruit,0,1,1,7,57,7,2,2,-21.25250498,1.3401360544217686,0.8761118170266836,0.903960714860731,b
187,Synset('golden_delicious.n.01'),fruit,0,1,0,10,37,16,2,1,-17.96333216,0.0,1.2515883100381195,0.5867815166639833,nb
188,Synset('gooseberry.n.02'),fruit,0,1,1,9,53,10,1,2,-14.813054,1.3401360544217686,1.1264294790343077,0.8405248752213814,nb
189,Synset('granadilla.n.04'),fruit,0,1,2,8,80,10,1,4,-18.14372875,2.6802721088435373,1.0012706480304956,1.268716792786991,nb
190,Synset('granny_smith.n.01'),fruit,0,1,0,9,43,12,1,1,-16.61650629,0.0,1.1264294790343077,0.6819352761230076,nb
191,Synset('grape.n.01'),fruit,14,1,2,7,90,5,1,3,-12.43200131,2.6802721088435373,0.8761118170266836,1.4273063918853648,b
192,Synset('grapefruit.n.02'),fruit,0,1,2,8,82,10,1,2,-14.29523827,2.6802721088435373,1.0012706480304956,1.3004347126066655,b
193,Synset('greengage.n.01'),fruit,0,1,0,8,46,9,2,1,-18.5541717,0.0,1.0012706480304956,0.7295121558525197,nb
194,Synset('grimes'_golden.n.01'),fruit,0,1,0,9,50,14,1,1,-23.02585093,0.0,1.1264294790343077,0.7929479954918693,nb
195,Synset('guava.n.03'),fruit,0,1,1,7,85,5,1,3,-15.27146196,1.3401360544217686,0.8761118170266836,1.3480115923361775,b
196,Synset('heart_cherry.n.02'),fruit,1,1,0,9,47,7,3,2,-20.21233271,0.0,1.1264294790343077,0.7453711157623572,nb
197,Synset('honeydew.n.01'),fruit,0,1,0,10,102,8,2,2,-16.46789904,0.0,1.2515883100381195,1.617613910803413,nb
198,Synset('huckleberry.n.03'),fruit,0,1,1,8,83,11,1,3,-15.80184815,1.3401360544217686,1.0012706480304956,1.316293672516503,nb
199,Synset('jaboticaba.n.02'),fruit,0,1,1,7,61,10,1,2,-19.80098456,1.3401360544217686,0.8761118170266836,0.9673965545000806,b
200,Synset('jackfruit.n.02'),fruit,0,1,1,7,122,3,3,14,-13.8871139,1.3401360544217686,0.8761118170266836,1.934793109000161,b
201,Synset('jaffa_orange.n.01'),fruit,0,1,0,10,38,12,1,1,-20.52210875,0.0,1.2515883100381195,0.6026404765738207,nb
202,Synset('jonathan.n.01'),fruit,0,1,0,9,44,8,1,1,-11.37546812,0.0,1.1264294790343077,0.697794236032845,nb
203,Synset('jujube.n.02'),fruit,0,2,1,7,52,6,3,3,-17.7899017,1.3401360544217686,0.8761118170266836,0.8246659153115441,b
204,Synset('kai_apple.n.01'),fruit,0,1,1,7,86,9,1,1,-23.02585093,1.3401360544217686,0.8761118170266836,1.3638705522460153,b
205,Synset('ketembilla.n.02'),fruit,0,1,1,7,104,10,3,2,-23.02585093,1.3401360544217686,0.8761118170266836,1.6493318306230882,b
206,Synset('key_lime.n.01'),fruit,0,1,0,9,44,8,1,1,-17.57556668,0.0,1.1264294790343077,0.697794236032845,nb
207,Synset('kiwi.n.03'),fruit,0,1,1,7,59,4,3,4,-16.62445269,1.3401360544217686,0.8761118170266836,0.9356786346804058,b
208,Synset('kumquat.n.02'),fruit,0,1,1,8,63,7,1,2,-17.67664764,1.3401360544217686,1.0012706480304956,0.9991144743197552,b
209,Synset('lane's_prince_albert.n.01'),fruit,0,1,0,9,31,20,1,1,-19.79203828,0.0,1.1264294790343077,0.4916277572049589,nb
210,Synset('lanseh.n.01'),fruit,0,1,1,7,39,5,4,1,-21.46818127,1.3401360544217686,0.8761118170266836,0.618499436483658,b
211,Synset('lemon.n.01'),fruit,0,1,2,8,41,5,1,5,-12.14423231,2.6802721088435373,1.0012706480304956,0.6502173563033328,b
212,Synset('lime.n.06'),fruit,1,1,1,8,51,4,1,8,-11.51544551,1.3401360544217686,1.0012706480304956,0.8088069554017067,b
213,Synset('lingonberry.n.02'),fruit,0,1,1,8,60,8,4,2,-19.16444779,1.3401360544217686,1.0012706480304956,0.9515375945902432,nb
214,Synset('litchi.n.02'),fruit,0,1,1,7,105,5,7,2,-18.18404947,1.3401360544217686,0.8761118170266836,1.6651907905329255,b
215,Synset('loganberry.n.02'),fruit,0,1,1,8,33,10,1,2,-18.27226984,1.3401360544217686,1.0012706480304956,0.5233456770246337,nb
216,Synset('loquat.n.02'),fruit,0,1,1,7,107,6,2,3,-17.76247435,1.3401360544217686,0.8761118170266836,1.6969087103526004,b
217,Synset('macoun.n.01'),fruit,0,1,0,10,44,6,1,1,-18.0687873,0.0,1.2515883100381195,0.697794236032845,nb
218,Synset('mamey.n.02'),fruit,0,1,1,7,98,5,3,4,-18.83527283,1.3401360544217686,0.8761118170266836,1.5541780711640638,b
219,Synset('mandarin.n.05'),fruit,3,1,1,8,60,8,2,6,-15.0028745,1.3401360544217686,1.0012706480304956,0.9515375945902432,b
220,Synset('mango.n.02'),fruit,0,1,1,7,89,5,1,2,-13.74798341,1.3401360544217686,0.8761118170266836,1.4114474319755272,b
221,Synset('mangosteen.n.02'),fruit,0,1,1,7,92,10,1,2,-17.53794673,1.3401360544217686,0.8761118170266836,1.4590243117050394,b
222,Synset('marang.n.02'),fruit,0,1,1,7,96,6,1,2,-19.88614233,1.3401360544217686,0.8761118170266836,1.522460151344389,b
223,Synset('mcintosh.n.01'),fruit,1,1,0,9,111,8,1,1,-14.43978821,0.0,1.1264294790343077,1.76034454999195,nb
224,Synset('melon_ball.n.01'),fruit,0,1,0,8,31,10,1,1,-19.97978438,0.0,1.0012706480304956,0.4916277572049589,nb
225,Synset('melon.n.01'),fruit,9,1,1,7,83,5,1,2,-13.81238123,1.3401360544217686,0.8761118170266836,1.316293672516503,b
226,Synset('morello.n.02'),fruit,0,1,2,9,55,7,1,2,-18.97430597,2.6802721088435373,1.1264294790343077,0.8722427950410562,nb
227,Synset('muscadine.n.02'),fruit,1,1,1,8,43,9,2,2,-17.83773293,1.3401360544217686,1.0012706480304956,0.6819352761230076,nb
228,Synset('muscat.n.04'),fruit,0,1,1,9,46,6,3,4,-17.99547362,1.3401360544217686,1.1264294790343077,0.7295121558525197,nb
229,Synset('muskmelon.n.02'),fruit,6,1,1,8,79,9,2,2,-18.00447202,1.3401360544217686,1.0012706480304956,1.2528578328771536,nb
230,Synset('navel_orange.n.01'),fruit,0,1,0,10,61,12,1,1,-17.99159155,0.0,1.2515883100381195,0.9673965545000806,nb
231,Synset('nectarine.n.02'),fruit,0,1,1,7,57,9,1,2,-15.91921041,1.3401360544217686,0.8761118170266836,0.903960714860731,b
232,Synset('net_melon.n.02'),fruit,0,1,1,9,92,9,3,2,-23.04783737,1.3401360544217686,1.1264294790343077,1.4590243117050394,nb
233,Synset('newtown_wonder.n.01'),fruit,0,1,0,9,31,14,1,1,-23.02585093,0.0,1.1264294790343077,0.4916277572049589,nb
234,Synset('northern_spy.n.01'),fruit,0,1,0,9,63,12,1,1,-17.6075865,0.0,1.1264294790343077,0.9991144743197552,nb
235,Synset('orange.n.01'),fruit,6,1,2,8,59,6,1,6,-11.17204191,2.6802721088435373,1.0012706480304956,0.9356786346804058,b
236,Synset('papaya.n.02'),fruit,0,1,1,7,57,6,1,2,-14.72466341,1.3401360544217686,0.8761118170266836,0.903960714860731,b
237,Synset('passion_fruit.n.01'),fruit,3,1,1,7,104,13,1,1,-16.67111037,1.3401360544217686,0.8761118170266836,1.6493318306230882,b
238,Synset('peach.n.03'),fruit,0,2,1,7,55,5,1,5,-12.82199124,1.3401360544217686,0.8761118170266836,0.8722427950410562,b
239,Synset('pear.n.01'),fruit,4,2,1,7,61,4,1,2,-12.93271289,1.3401360544217686,0.8761118170266836,0.9673965545000806,b
240,Synset('pearmain.n.01'),fruit,0,1,0,9,49,8,1,1,-17.2614738,0.0,1.1264294790343077,0.7770890355820319,nb
241,Synset('persian_melon.n.02'),fruit,0,1,0,10,82,13,1,2,-20.96839581,0.0,1.2515883100381195,1.3004347126066655,nb
242,Synset('pineapple.n.02'),fruit,0,1,1,7,89,6,2,2,-14.51359397,1.3401360544217686,0.8761118170266836,1.4114474319755272,b
243,Synset('pippin.n.01'),fruit,1,1,0,9,91,6,1,1,-14.49625916,0.0,1.1264294790343077,1.443165351795202,nb
244,Synset('pitahaya.n.02'),fruit,0,1,1,7,97,8,1,2,-19.01997598,1.3401360544217686,0.8761118170266836,1.5383191112542265,b
245,Synset('plum.n.02'),fruit,5,2,1,7,108,4,1,5,-13.02129455,1.3401360544217686,0.8761118170266836,1.7127676702624377,b
246,Synset('pomegranate.n.02'),fruit,0,1,1,7,87,11,1,2,-14.17578889,1.3401360544217686,0.8761118170266836,1.3797295121558526,b
247,Synset('pomelo.n.02'),fruit,0,1,1,8,70,6,2,2,-17.62669673,1.3401360544217686,1.0012706480304956,1.110127193688617,b
248,Synset('prickly_pear.n.02'),fruit,0,1,1,7,69,12,1,2,-15.50748141,1.3401360544217686,0.8761118170266836,1.0942682337787797,b
249,Synset('prima.n.01'),fruit,0,1,0,9,31,5,1,2,-14.36681699,0.0,1.1264294790343077,0.4916277572049589,nb
250,Synset('pulasan.n.02'),fruit,0,1,1,7,64,7,2,2,-21.74689469,1.3401360544217686,0.8761118170266836,1.0149734342295926,b
251,Synset('quandong.n.04'),fruit,0,1,1,7,48,8,4,4,-19.80748529,1.3401360544217686,0.8761118170266836,0.7612300756721945,b
252,Synset('quince.n.02'),fruit,0,2,1,7,57,6,1,2,-14.89510526,1.3401360544217686,0.8761118170266836,0.903960714860731,b
253,Synset('raisin.n.01'),fruit,3,1,0,8,11,6,1,1,-14.71881987,0.0,1.0012706480304956,0.1744485590082112,b
254,Synset('rambutan.n.02'),fruit,0,1,1,7,70,8,2,2,-18.63655906,1.3401360544217686,0.8761118170266836,1.110127193688617,b
255,Synset('red_currant.n.02'),fruit,0,1,1,9,52,11,1,2,-17.30163412,1.3401360544217686,1.1264294790343077,0.8246659153115441,nb
256,Synset('red_delicious.n.01'),fruit,0,1,0,10,76,13,1,1,-17.72971732,0.0,1.2515883100381195,1.2052809531476414,nb
257,Synset('ribier.n.01'),fruit,0,1,0,9,45,6,1,1,-23.02585093,0.0,1.1264294790343077,0.7136531959426824,nb
258,Synset('rome_beauty.n.01'),fruit,0,1,0,9,41,11,1,1,-18.52604878,0.0,1.1264294790343077,0.6502173563033328,nb
259,Synset('sapodilla.n.02'),fruit,0,1,1,7,70,6,3,2,-18.53118295,1.3401360544217686,0.8761118170266836,1.110127193688617,b
260,Synset('saskatoon.n.02'),fruit,0,1,1,8,28,9,4,2,-18.60984888,1.3401360544217686,1.0012706480304956,0.4440508774754468,nb
261,Synset('satsuma.n.02'),fruit,0,1,1,9,67,7,1,2,-17.88466235,1.3401360544217686,1.1264294790343077,1.0625503139591048,nb
262,Synset('scuppernong.n.01'),fruit,0,1,0,9,57,11,1,1,-18.33151265,0.0,1.1264294790343077,0.903960714860731,nb
263,Synset('seckel.n.01'),fruit,0,1,0,8,38,6,2,1,-20.66181278,0.0,1.0012706480304956,0.6026404765738207,nb
264,Synset('seeded_raisin.n.01'),fruit,0,1,0,9,32,13,1,1,-21.79507439,0.0,1.1264294790343077,0.5074867171147963,nb
265,Synset('seedless_raisin.n.01'),fruit,0,1,0,9,20,7,2,2,-16.83751992,0.0,1.1264294790343077,0.3171791981967477,nb
266,Synset('slipskin_grape.n.01'),fruit,3,1,0,8,46,14,1,1,-23.02585093,0.0,1.0012706480304956,0.7295121558525197,nb
267,Synset('sloe.n.03'),fruit,0,1,2,8,66,4,1,3,-16.01262916,2.6802721088435373,1.0012706480304956,1.0466913540492675,nb
268,Synset('sour_cherry.n.03'),fruit,2,1,0,8,41,11,1,3,-17.61849174,0.0,1.0012706480304956,0.6502173563033328,nb
269,Synset('sour_gourd.n.02'),fruit,0,1,1,7,41,10,2,3,-20.09032626,1.3401360544217686,0.8761118170266836,0.6502173563033328,b
270,Synset('stayman_winesap.n.01'),fruit,0,1,0,9,62,15,1,1,-19.27507644,0.0,1.1264294790343077,0.983255514409918,nb
271,Synset('stayman.n.01'),fruit,0,1,0,9,44,7,1,1,-17.5637546,0.0,1.1264294790343077,0.697794236032845,nb
272,Synset('sugarberry.n.02'),fruit,0,1,0,8,79,9,2,2,-17.52424064,0.0,1.0012706480304956,1.2528578328771536,nb
273,Synset('sultana.n.01'),fruit,0,1,0,9,52,7,1,2,-16.14688665,0.0,1.1264294790343077,0.8246659153115441,nb
274,Synset('sweet_calabash.n.02'),fruit,0,1,1,8,44,14,1,2,-21.94922508,1.3401360544217686,1.0012706480304956,0.697794236032845,nb
275,Synset('sweet_cherry.n.02'),fruit,3,1,1,8,70,12,2,2,-17.02863603,1.3401360544217686,1.0012706480304956,1.110127193688617,nb
276,Synset('sweet_orange.n.01'),fruit,3,1,1,9,51,12,1,2,-16.76650564,1.3401360544217686,1.1264294790343077,0.8088069554017067,nb
277,Synset('tamarind.n.02'),fruit,0,1,1,7,131,8,2,2,-15.71982173,1.3401360544217686,0.8761118170266836,2.077523748188697,b
278,Synset('tangerine.n.02'),fruit,0,1,1,9,83,9,1,4,-15.8127566,1.3401360544217686,1.1264294790343077,1.316293672516503,nb
279,Synset('temple_orange.n.02'),fruit,0,1,1,9,61,13,1,2,-21.79507439,1.3401360544217686,1.1264294790343077,0.9673965545000806,nb
280,Synset('thompson_seedless.n.01'),fruit,0,1,0,9,40,17,1,1,-19.04050417,0.0,1.1264294790343077,0.6343583963934954,nb
281,Synset('tokay.n.02'),fruit,1,1,1,9,83,5,1,2,-16.02517871,1.3401360544217686,1.1264294790343077,1.316293672516503,nb
282,Synset('valencia_orange.n.01'),fruit,0,1,0,10,72,15,1,1,-18.50454258,0.0,1.2515883100381195,1.141845113508292,nb
283,Synset('victoria_plum.n.01'),fruit,0,1,0,8,34,13,1,1,-20.85061276,0.0,1.0012706480304956,0.5392046369344711,nb
284,Synset('vinifera_grape.n.02'),fruit,7,1,1,8,66,14,1,2,-20.30699731,1.3401360544217686,1.0012706480304956,1.0466913540492675,nb
285,Synset('windfall.n.01'),fruit,0,1,0,7,35,8,1,2,-14.1072524,0.0,0.8761118170266836,0.5550635968443085,nb
286,Synset('winesap.n.01'),fruit,0,1,0,9,30,7,1,1,-17.64543267,0.0,1.1264294790343077,0.4757687972951215,nb
287,Synset('winter_melon.n.02'),fruit,3,1,1,9,97,12,1,2,-18.8065106,1.3401360544217686,1.1264294790343077,1.5383191112542265,nb
288,Synset('wintergreen.n.03'),fruit,0,1,1,8,52,8,5,3,-17.58801161,1.3401360544217686,1.0012706480304956,0.8246659153115441,nb
289,Synset('accordion.n.01'),music,0,2,1,9,122,9,3,1,-15.38117787,3.9047619047619047,0.8929219600725952,1.54406544219787,b
290,Synset('acoustic_guitar.n.01'),music,0,1,0,10,42,15,1,1,-15.77648118,0.0,0.9921355111917723,0.5315635128877914,nb
291,Synset('aeolian_harp.n.01'),music,0,1,0,11,76,9,3,1,-19.20124217,0.0,1.0913490623109496,0.9618768328445748,nb
292,Synset('amati.n.02'),music,0,1,0,11,55,5,1,2,-16.14635857,0.0,1.0913490623109496,0.6960950764006791,nb
293,Synset('b-flat_clarinet.n.01'),music,0,1,0,13,41,14,2,1,-19.34743888,0.0,1.2897761645493042,0.5189072387714153,nb
294,Synset('baby_grand.n.01'),music,0,1,0,11,19,10,6,1,-18.13021811,0.0,1.0913490623109496,0.2404692082111436,nb
295,Synset('bagpipe.n.01'),music,1,1,2,10,96,7,1,1,-15.28119441,7.809523809523809,0.9921355111917723,1.2150023151720943,b
296,Synset('balalaika.n.01'),music,0,1,0,10,66,9,1,1,-17.5024894,0.0,0.9921355111917723,0.8353140916808149,b
297,Synset('bandoneon.n.01'),music,0,1,0,11,45,9,1,1,-18.36008601,0.0,1.0913490623109496,0.5695323352369193,nb
298,Synset('banjo.n.01'),music,0,1,1,9,79,5,1,1,-14.11782136,3.9047619047619047,0.8929219600725952,0.9998456551937028,b
299,Synset('baritone.n.03'),music,0,1,0,10,39,8,2,4,-14.89071921,0.0,0.9921355111917723,0.4935946905386633,b
300,Synset('bass_clarinet.n.01'),music,0,1,0,13,67,13,1,1,-17.00639286,0.0,1.2897761645493042,0.8479703657971909,nb
301,Synset('bass_drum.n.01'),music,0,1,0,10,75,9,2,1,-16.40828838,0.0,0.9921355111917723,0.9492205587281988,nb
302,Synset('bass_horn.n.01'),music,2,2,0,9,32,4,3,1,-16.4423387,0.0,0.8929219600725952,0.4050007717240315,b
303,Synset('bass.n.07'),music,6,1,0,8,67,4,1,9,-11.95208266,0.0,0.793708408953418,0.8479703657971909,nb
304,Synset('basset_horn.n.01'),music,0,1,0,13,67,11,1,1,-18.00441229,0.0,1.2897761645493042,0.8479703657971909,nb
305,Synset('beating-reed_instrument.n.01'),music,21,1,0,10,61,4,3,5,-13.96592817,0.0,0.9921355111917723,0.772032721098935,nb
306,Synset('bones.n.01'),music,0,1,0,9,203,5,4,6,-12.05775903,0.0,0.8929219600725952,2.5692236456243247,b
307,Synset('bongo.n.01'),music,0,1,0,10,35,5,2,2,-16.86627749,0.0,0.9921355111917723,0.4429695940731594,nb
308,Synset('bowed_stringed_instrument.n.01'),music,11,1,1,9,47,6,2,17,-11.30728351,3.9047619047619047,0.8929219600725952,0.5948448834696712,nb
309,Synset('brass.n.02'),music,13,1,1,9,143,5,2,7,-12.17014688,3.9047619047619047,0.8929219600725952,1.8098471986417657,nb
310,Synset('bugle.n.01'),music,0,1,0,10,71,5,1,4,-13.68288737,0.0,0.9921355111917723,0.8985954622626948,b
311,Synset('cello.n.01'),music,0,1,0,10,73,5,2,1,-14.43586715,0.0,0.9921355111917723,0.9239080104954468,b
312,Synset('chanter.n.01'),music,0,1,1,10,57,7,2,1,-16.40075592,3.9047619047619047,0.9921355111917723,0.7214076246334311,nb
313,Synset('chordophone.n.01'),music,8,1,0,9,77,11,1,1,-18.19563658,0.0,0.8929219600725952,0.9745331069609507,nb
314,Synset('cittern.n.01'),music,0,1,0,10,98,6,5,2,-15.31133971,0.0,0.9921355111917723,1.2403148634048464,nb
315,Synset('clarinet.n.01'),music,3,1,0,12,45,8,1,1,-14.06837004,0.0,1.190562613430127,0.5695323352369193,b
316,Synset('clarion.n.01'),music,0,1,0,10,52,7,1,4,-14.71439654,0.0,0.9921355111917723,0.6581262540515511,b
317,Synset('concert_grand.n.01'),music,0,1,0,11,47,13,2,1,-18.15748824,0.0,1.0913490623109496,0.5948448834696712,nb
318,Synset('concertina.n.02'),music,1,1,0,10,105,10,1,3,-15.37626011,0.0,0.9921355111917723,1.3289087822194785,b
319,Synset('contrabassoon.n.01'),music,0,1,0,13,61,13,3,1,-19.22221505,0.0,1.2897761645493042,0.772032721098935,nb
320,Synset('cornet.n.01'),music,1,1,0,10,118,4,4,12,-12.48279691,0.0,0.9921355111917723,1.493440345732366,b
321,Synset('diapason.n.01'),music,0,1,0,11,44,8,2,1,-16.65324754,0.0,1.0913490623109496,0.5568760611205432,nb
322,Synset('double-reed_instrument.n.01'),music,12,1,1,11,64,11,2,2,-18.79472405,3.9047619047619047,1.0913490623109496,0.810001543448063,nb
323,Synset('drone.n.05'),music,0,1,1,10,71,5,3,7,-14.79894201,3.9047619047619047,0.9921355111917723,0.8985954622626948,nb
324,Synset('drum.n.01'),music,8,1,1,9,112,4,3,9,-12.90803908,3.9047619047619047,0.8929219600725952,1.41750270103411,b
325,Synset('dulciana.n.01'),music,0,1,0,11,57,8,1,1,-20.55731062,0.0,1.0913490623109496,0.7214076246334311,nb
326,Synset('dulcimer.n.01'),music,0,1,0,9,113,8,1,2,-15.96924235,0.0,0.8929219600725952,1.4301589751504862,b
327,Synset('electric_guitar.n.01'),music,0,1,0,10,53,15,1,1,-15.35732271,0.0,0.9921355111917723,0.6707825281679272,nb
328,Synset('electronic_instrument.n.01'),music,3,1,0,8,57,21,2,1,-18.49117414,0.0,0.793708408953418,0.7214076246334311,nb
329,Synset('euphonium.n.01'),music,0,1,0,10,72,9,1,1,-18.11307502,0.0,0.9921355111917723,0.9112517363790708,nb
330,Synset('fife.n.01'),music,0,1,0,11,124,4,1,1,-14.41845731,0.0,1.0913490623109496,1.569377990430622,nb
331,Synset('flageolet.n.02'),music,1,1,0,11,63,9,3,2,-17.18608892,0.0,1.0913490623109496,0.7973452693316869,nb
332,Synset('flue_pipe.n.01'),music,0,1,0,10,90,4,3,3,-14.74045914,0.0,0.9921355111917723,1.1390646704738383,nb
333,Synset('flue_stop.n.01'),music,0,1,0,11,42,9,1,1,-23.04783735,0.0,1.0913490623109496,0.5315635128877914,nb
334,Synset('flugelhorn.n.01'),music,0,1,0,10,60,10,2,1,-19.06783203,0.0,0.9921355111917723,0.759376446982559,b
335,Synset('flute.n.01'),music,3,1,0,10,165,5,2,4,-13.46889965,0.0,0.9921355111917723,2.0882852292020373,b
336,Synset('free-reed_instrument.n.01'),music,6,1,1,9,34,20,1,1,-22.03274794,3.9047619047619047,0.8929219600725952,0.4303133199567834,nb
337,Synset('french_horn.n.01'),music,0,1,0,10,114,4,2,12,-12.32889419,0.0,0.9921355111917723,1.4428152492668622,b
